Filename	Platform	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	Per base sequence quality	Sequence Duplication Levels	Total Deduplicated Percentage	Overrepresented sequences	Adapter Content
E100009772A_L01_94_2.fq.gz	BGI	47775791	0	150	47	pass	pass	86.0	pass	pass
E100013124_L01_117_2.fq.gz	BGI	31399940	0	150	44	pass	pass	86.0	pass	pass
E100013124_L01_16_2.fq.gz	BGI	40979700	0	150	44	pass	pass	72.0	pass	pass
E100013118_L01_26_2.fq.gz	BGI	52992134	0	150	44	pass	pass	91.0	pass	pass
E100016770_L01_104_2.fq.gz	BGI	53306097	0	150	43	pass	pass	84.0	pass	pass
E100013123_L01_94_2.fq.gz	BGI	40921637	0	150	48	pass	pass	80.0	pass	pass
E100010235_L01_42_2.fq.gz	BGI	59244720	0	150	46	pass	warn	64.0	pass	pass
E100016768_L01_35_2.fq.gz	BGI	36286439	0	150	45	pass	pass	82.0	pass	pass
E100016768_L01_53_2.fq.gz	BGI	27517307	0	150	45	pass	pass	86.0	pass	pass
E100013123_L01_2_2.fq.gz	BGI	19553565	0	150	45	pass	pass	84.0	pass	pass
E100010953_L01_28_2.fq.gz	BGI	78391630	0	150	46	pass	pass	74.0	pass	pass
E100007551_L01_89_2.fq.gz	BGI	36762675	0	150	43	pass	pass	71.0	pass	pass
E100010924_L01_64_2.fq.gz	BGI	55179066	0	150	46	pass	pass	78.0	pass	pass
E100010953_L01_79_2.fq.gz	BGI	35549230	0	150	47	pass	pass	77.0	pass	pass
E100009772A_L01_126_2.fq.gz	BGI	53736967	0	150	45	pass	pass	80.0	pass	pass
E100016707_L01_28_2.fq.gz	BGI	57938950	0	150	46	pass	pass	82.0	pass	pass
E100013124_L01_25_2.fq.gz	BGI	34458980	0	150	43	pass	pass	91.0	pass	pass
E100015864_L01_58_2.fq.gz	BGI	78271638	0	150	48	pass	pass	82.0	pass	pass
E100013118_L01_104_2.fq.gz	BGI	43319079	0	150	45	pass	pass	94.0	pass	pass
E100009727_L01_77_2.fq.gz	BGI	102305833	0	150	45	pass	pass	79.0	pass	pass
E100009678_L01_90_2.fq.gz	BGI	68423408	0	150	44	pass	pass	77.0	pass	pass
E100010235_L01_63_2.fq.gz	BGI	52197685	0	150	43	pass	pass	79.0	pass	pass
E100013135_L01_25_2.fq.gz	BGI	88853237	0	150	46	pass	pass	79.0	pass	pass
E100013104_L01_114_2.fq.gz	BGI	26460873	0	150	46	pass	pass	87.0	pass	pass
E100009727_L01_39_2.fq.gz	BGI	40581535	0	150	45	pass	pass	89.0	pass	pass
E100013104_L01_69_2.fq.gz	BGI	29756784	0	150	44	pass	pass	91.0	pass	pass
E100013118_L01_36_2.fq.gz	BGI	47507342	0	150	45	pass	pass	84.0	pass	pass
E100016768_L01_104_2.fq.gz	BGI	38415474	0	150	45	pass	pass	82.0	pass	pass
E100013465_L01_1_2.fq.gz	BGI	51680401	0	150	47	pass	pass	88.0	pass	pass
E100013106_L01_49_2.fq.gz	BGI	64492456	0	150	44	pass	pass	78.0	pass	pass
E100009678_L01_70_2.fq.gz	BGI	53338274	0	150	45	pass	pass	77.0	pass	pass
E100010953_L01_63_2.fq.gz	BGI	26054915	0	150	44	pass	pass	89.0	pass	pass
E100010235_L01_30_2.fq.gz	BGI	61169728	0	150	47	pass	pass	83.0	pass	pass
E100012874_L01_80_2.fq.gz	BGI	54798967	0	150	47	pass	pass	82.0	pass	pass
E100013458_L01_65_2.fq.gz	BGI	57523224	0	150	48	pass	pass	84.0	pass	pass
E100013118_L01_116_2.fq.gz	BGI	53520013	0	150	43	pass	pass	88.0	pass	pass
E100016707_L01_121_2.fq.gz	BGI	69355728	0	150	47	pass	pass	87.0	pass	pass
E100009772A_L01_67_2.fq.gz	BGI	54384212	0	150	44	pass	pass	70.0	pass	pass
E100016707_L01_77_2.fq.gz	BGI	64825050	0	150	47	pass	pass	88.0	pass	pass
E100013106_L01_16_2.fq.gz	BGI	55533685	0	150	43	pass	pass	84.0	pass	pass
E100016707_L01_29_2.fq.gz	BGI	54352507	0	150	46	pass	pass	86.0	pass	pass
E100013128_L01_41_2.fq.gz	BGI	20334904	0	150	43	pass	pass	88.0	pass	pass
E100009772A_L01_114_2.fq.gz	BGI	51147145	0	150	46	pass	pass	88.0	pass	pass
E100010953_L01_62_2.fq.gz	BGI	37878477	0	150	46	pass	pass	83.0	pass	pass
E100013465_L01_89_2.fq.gz	BGI	32826897	0	150	46	pass	pass	89.0	pass	pass
E100013108_L01_16_2.fq.gz	BGI	66137147	0	150	43	pass	pass	88.0	pass	pass
E100013135_L01_46_2.fq.gz	BGI	95290469	0	150	47	pass	warn	63.0	pass	pass
E100010924_L01_62_2.fq.gz	BGI	55545375	0	150	46	pass	pass	82.0	pass	pass
E100016768_L01_15_2.fq.gz	BGI	50758211	0	150	44	pass	pass	83.0	pass	pass
E100013128_L01_121_2.fq.gz	BGI	33783907	0	150	44	pass	pass	89.0	pass	pass
E100016768_L01_96_2.fq.gz	BGI	37811523	0	150	45	pass	pass	88.0	pass	pass
E100013135_L01_61_2.fq.gz	BGI	106440102	0	150	47	pass	warn	55.0	pass	pass
E100013106_L01_83_2.fq.gz	BGI	60691200	0	150	43	pass	pass	78.0	pass	pass
E100013104_L01_56_2.fq.gz	BGI	42383056	0	150	44	pass	pass	85.0	pass	pass
E100013104_L01_126_2.fq.gz	BGI	41102077	0	150	45	pass	pass	86.0	pass	pass
E100013118_L01_65_2.fq.gz	BGI	74621923	0	150	46	pass	pass	86.0	pass	pass
E100013458_L01_69_2.fq.gz	BGI	49236179	0	150	45	pass	pass	86.0	pass	pass
E100015864_L01_42_2.fq.gz	BGI	69240546	0	150	45	pass	pass	71.0	pass	pass
E100016768_L01_29_2.fq.gz	BGI	23048982	0	150	46	pass	pass	89.0	pass	pass
E100013465_L01_26_2.fq.gz	BGI	110154371	0	150	46	pass	warn	61.0	pass	pass
E100013100_L01_127_2.fq.gz	BGI	65682894	0	150	46	pass	pass	78.0	pass	pass
E100009727_L01_34_2.fq.gz	BGI	65755458	0	150	46	pass	pass	81.0	pass	pass
E100009887_L01_124_2.fq.gz	BGI	55223465	0	150	45	pass	pass	81.0	pass	pass
E100013106_L01_93_2.fq.gz	BGI	60925168	0	150	44	pass	fail	45.0	pass	pass
E100010924_L01_97_2.fq.gz	BGI	76850509	0	150	45	pass	pass	70.0	pass	pass
E100015864_L01_90_2.fq.gz	BGI	68900789	0	150	46	pass	pass	76.0	pass	pass
E100013128_L01_46_2.fq.gz	BGI	20062730	0	150	44	pass	warn	66.0	pass	pass
E100013124_L01_36_2.fq.gz	BGI	33703170	0	150	44	pass	pass	90.0	pass	pass
E100009772A_L01_61_2.fq.gz	BGI	38928927	0	150	49	pass	pass	82.0	pass	pass
E100013421_L01_72_2.fq.gz	BGI	87955510	0	150	45	pass	pass	77.0	pass	pass
E100013124_L01_60_2.fq.gz	BGI	47772362	0	150	43	pass	pass	82.0	pass	pass
E100009887_L01_121_2.fq.gz	BGI	46254107	0	150	45	pass	pass	82.0	pass	pass
E100010924_L01_80_2.fq.gz	BGI	57925004	0	150	43	pass	pass	82.0	pass	pass
E100016768_L01_94_2.fq.gz	BGI	34051811	0	150	49	pass	pass	84.0	pass	pass
E100009727_L01_69_2.fq.gz	BGI	111219695	0	150	47	pass	warn	69.0	pass	pass
E100013128_L01_84_2.fq.gz	BGI	95714229	0	150	46	pass	pass	75.0	pass	pass
E100013421_L01_60_2.fq.gz	BGI	100476531	0	150	45	pass	pass	70.0	pass	pass
E100010924_L01_102_2.fq.gz	BGI	52608491	0	150	45	pass	pass	76.0	pass	pass
E100012874_L01_90_2.fq.gz	BGI	53704084	0	150	47	pass	pass	80.0	pass	pass
E100013104_L01_103_2.fq.gz	BGI	30346310	0	150	42	pass	pass	91.0	pass	pass
E100010953_L01_82_2.fq.gz	BGI	49282060	0	150	46	pass	pass	76.0	pass	pass
E100013104_L01_127_2.fq.gz	BGI	29801661	0	150	39	pass	pass	77.0	pass	pass
E100016707_L01_70_2.fq.gz	BGI	46390659	0	150	44	pass	pass	84.0	pass	pass
E100015864_L01_14_2.fq.gz	BGI	68445394	0	150	47	pass	pass	83.0	pass	pass
E100013123_L01_86_2.fq.gz	BGI	43655449	0	150	44	pass	pass	86.0	pass	pass
E100015864_L01_59_2.fq.gz	BGI	82044719	0	150	43	pass	pass	77.0	pass	pass
E100010924_L01_114_2.fq.gz	BGI	62150408	0	150	44	pass	pass	77.0	pass	pass
E100015864_L01_98_2.fq.gz	BGI	70274392	0	150	47	pass	pass	87.0	pass	pass
E100009887_L01_74_2.fq.gz	BGI	105171318	0	150	45	pass	fail	40.0	pass	pass
E100016707_L01_13_2.fq.gz	BGI	48890601	0	150	45	pass	pass	87.0	pass	pass
E100013118_L01_1_2.fq.gz	BGI	64072936	0	150	45	pass	pass	91.0	pass	pass
E100013124_L01_55_2.fq.gz	BGI	48276671	0	150	44	pass	pass	80.0	pass	pass
E100013123_L01_49_2.fq.gz	BGI	29726871	0	150	44	pass	pass	70.0	pass	pass
E100016768_L01_99_2.fq.gz	BGI	44136024	0	150	45	pass	pass	84.0	pass	pass
E100009772A_L01_2_2.fq.gz	BGI	49955476	0	150	45	pass	warn	58.0	pass	pass
E100007551_L01_48_2.fq.gz	BGI	37273863	0	150	45	pass	pass	88.0	pass	pass
E100013458_L01_85_2.fq.gz	BGI	83606046	0	150	45	pass	warn	65.0	pass	pass
E100013135_L01_16_2.fq.gz	BGI	75385346	0	150	49	pass	pass	80.0	pass	pass
E100009887_L01_67_2.fq.gz	BGI	58310963	0	150	46	pass	pass	77.0	pass	pass
E100013104_L01_84_2.fq.gz	BGI	103875988	0	150	49	pass	warn	65.0	pass	pass
E100016768_L01_73_2.fq.gz	BGI	48220340	0	150	44	pass	pass	71.0	pass	pass
E100010953_L01_104_2.fq.gz	BGI	37347041	0	150	45	pass	pass	85.0	pass	pass
E100016768_L01_101_2.fq.gz	BGI	56643518	0	150	47	pass	pass	79.0	pass	pass
E100013189_L01_2_2.fq.gz	BGI	31993161	0	150	46	pass	pass	90.0	pass	pass
E100016770_L01_103_2.fq.gz	BGI	58768747	0	150	47	pass	pass	82.0	pass	pass
E100013128_L01_90_2.fq.gz	BGI	43220435	0	150	46	pass	pass	82.0	pass	pass
E100013124_L01_82_2.fq.gz	BGI	29218980	0	150	44	pass	pass	87.0	pass	pass
E100013104_L01_52_2.fq.gz	BGI	110455010	0	150	47	pass	pass	73.0	pass	pass
E100016768_L01_16_2.fq.gz	BGI	60636172	0	150	45	pass	pass	85.0	pass	pass
E100013189_L01_25_2.fq.gz	BGI	37758579	0	150	45	pass	warn	69.0	pass	pass
E100009678_L01_123_2.fq.gz	BGI	51134411	0	150	41	pass	warn	58.0	pass	pass
E100010953_L01_86_2.fq.gz	BGI	38819042	0	150	45	pass	pass	88.0	pass	pass
E100013108_L01_69_2.fq.gz	BGI	36110051	0	150	44	pass	pass	85.0	pass	pass
E100009727_L01_85_2.fq.gz	BGI	110256924	0	150	46	pass	warn	60.0	pass	pass
E100010924_L01_123_2.fq.gz	BGI	63949206	0	150	46	pass	pass	82.0	pass	pass
E100010953_L01_80_2.fq.gz	BGI	50079586	0	150	47	pass	pass	83.0	pass	pass
E100009772A_L01_39_2.fq.gz	BGI	47187092	0	150	45	pass	pass	84.0	pass	pass
E100013189_L01_73_2.fq.gz	BGI	49010810	0	150	45	pass	pass	81.0	pass	pass
E100012874_L01_115_2.fq.gz	BGI	49509151	0	150	47	pass	pass	83.0	pass	pass
E100013118_L01_81_2.fq.gz	BGI	46416691	0	150	46	pass	pass	85.0	pass	pass
E100013106_L01_73_2.fq.gz	BGI	70392673	0	150	44	pass	pass	87.0	pass	pass
E100015864_L01_75_2.fq.gz	BGI	90158774	0	150	44	pass	pass	72.0	pass	pass
E100013123_L01_43_2.fq.gz	BGI	28411743	0	150	43	pass	warn	63.0	pass	pass
E100016768_L01_125_2.fq.gz	BGI	38233929	0	150	44	pass	pass	89.0	pass	pass
E100013465_L01_34_2.fq.gz	BGI	101531638	0	150	44	pass	warn	53.0	pass	pass
E100013108_L01_59_2.fq.gz	BGI	47853322	0	150	42	pass	pass	80.0	pass	pass
E100009887_L01_94_2.fq.gz	BGI	45284279	0	150	47	pass	pass	85.0	pass	pass
E100009772A_L01_37_2.fq.gz	BGI	39925971	0	150	47	pass	pass	91.0	pass	pass
E100010235_L01_13_2.fq.gz	BGI	64335090	0	150	45	pass	pass	80.0	pass	pass
E100013118_L01_79_2.fq.gz	BGI	48469791	0	150	45	pass	pass	75.0	pass	pass
E100013124_L01_100_2.fq.gz	BGI	42825246	0	150	43	pass	pass	81.0	pass	pass
E100013118_L01_103_2.fq.gz	BGI	35965973	0	150	44	pass	pass	94.0	pass	pass
E100013135_L01_100_2.fq.gz	BGI	110366413	0	150	46	pass	pass	78.0	pass	pass
E100013108_L01_77_2.fq.gz	BGI	39315403	0	150	44	pass	pass	86.0	pass	pass
E100010924_L01_77_2.fq.gz	BGI	79199830	0	150	45	pass	warn	50.0	pass	pass
E100016707_L01_69_2.fq.gz	BGI	64357678	0	150	46	pass	pass	88.0	pass	pass
E100013189_L01_124_2.fq.gz	BGI	66793314	0	150	47	pass	pass	85.0	pass	pass
E100016707_L01_37_2.fq.gz	BGI	52950714	0	150	45	pass	pass	81.0	pass	pass
E100013123_L01_93_2.fq.gz	BGI	22954489	0	150	43	pass	pass	93.0	pass	pass
E100016770_L01_2_2.fq.gz	BGI	39804238	0	150	46	pass	pass	84.0	pass	pass
E100013106_L01_67_2.fq.gz	BGI	44475677	0	150	45	pass	pass	88.0	pass	pass
E100013118_L01_64_2.fq.gz	BGI	42635652	0	150	47	pass	pass	90.0	pass	pass
E100016768_L01_51_2.fq.gz	BGI	27817531	0	150	40	pass	pass	88.0	pass	pass
E100015864_L01_78_2.fq.gz	BGI	53926109	0	150	45	pass	warn	69.0	pass	pass
E100016770_L01_60_2.fq.gz	BGI	46627367	0	150	44	pass	pass	86.0	pass	pass
E100016768_L01_116_2.fq.gz	BGI	35919365	0	150	44	pass	pass	82.0	pass	pass
E100013106_L01_69_2.fq.gz	BGI	55730721	0	150	44	pass	pass	84.0	pass	pass
E100013421_L01_61_2.fq.gz	BGI	45613722	0	150	47	pass	pass	81.0	pass	pass
E100013128_L01_60_2.fq.gz	BGI	106335235	0	150	48	pass	warn	69.0	pass	pass
E100013458_L01_124_2.fq.gz	BGI	64634399	0	150	46	pass	pass	75.0	pass	pass
E100013108_L01_74_2.fq.gz	BGI	52534243	0	150	43	pass	warn	61.0	pass	pass
E100009887_L01_75_2.fq.gz	BGI	114955463	0	150	50	pass	pass	71.0	pass	pass
E100009772A_L01_80_2.fq.gz	BGI	54243108	0	150	46	pass	pass	75.0	pass	pass
E100013189_L01_85_2.fq.gz	BGI	81363021	0	150	47	pass	warn	59.0	pass	pass
E100010924_L01_67_2.fq.gz	BGI	69112934	0	150	45	pass	pass	70.0	pass	pass
E100016770_L01_97_2.fq.gz	BGI	48725980	0	150	45	pass	pass	83.0	pass	pass
E100009772A_L01_60_2.fq.gz	BGI	46482206	0	150	45	pass	pass	83.0	pass	pass
E100009887_L01_57_2.fq.gz	BGI	49957150	0	150	45	pass	pass	76.0	pass	pass
E100009887_L01_128_2.fq.gz	BGI	43392174	0	150	47	pass	pass	85.0	pass	pass
E100016707_L01_4_2.fq.gz	BGI	64898878	0	150	46	pass	pass	88.0	pass	pass
E100013189_L01_44_2.fq.gz	BGI	33304731	0	150	46	pass	pass	90.0	pass	pass
E100010235_L01_68_2.fq.gz	BGI	58536033	0	150	46	pass	warn	54.0	pass	pass
E100012874_L01_52_2.fq.gz	BGI	73713015	0	150	48	pass	pass	82.0	pass	pass
E100010235_L01_77_2.fq.gz	BGI	56520922	0	150	46	pass	pass	70.0	pass	pass
E100009887_L01_115_2.fq.gz	BGI	44392646	0	150	48	pass	pass	83.0	pass	pass
E100010953_L01_115_2.fq.gz	BGI	28293724	0	150	49	pass	pass	90.0	pass	pass
E100013465_L01_36_2.fq.gz	BGI	34727893	0	150	43	pass	pass	86.0	pass	pass
E100013106_L01_84_2.fq.gz	BGI	53505288	0	150	45	pass	pass	81.0	pass	pass
E100013118_L01_39_2.fq.gz	BGI	37118261	0	150	46	pass	pass	92.0	pass	pass
E100010235_L01_57_2.fq.gz	BGI	55469087	0	150	45	pass	pass	72.0	pass	pass
E100012874_L01_101_2.fq.gz	BGI	65032854	0	150	43	pass	warn	67.0	pass	pass
E100010924_L01_104_2.fq.gz	BGI	52786910	0	150	46	pass	pass	78.0	pass	pass
E100016707_L01_46_2.fq.gz	BGI	48801062	0	150	40	pass	pass	95.0	pass	pass
E100013458_L01_3_2.fq.gz	BGI	24849008	0	150	47	pass	pass	79.0	pass	pass
E100013106_L01_15_2.fq.gz	BGI	55187604	0	150	45	pass	pass	77.0	pass	pass
E100013108_L01_92_2.fq.gz	BGI	39470937	0	150	44	pass	pass	86.0	pass	pass
E100013421_L01_80_2.fq.gz	BGI	98315686	0	150	47	pass	pass	73.0	pass	pass
E100016707_L01_49_2.fq.gz	BGI	58601190	0	150	46	pass	pass	92.0	pass	pass
E100013465_L01_62_2.fq.gz	BGI	77582385	0	150	46	pass	pass	81.0	pass	pass
E100013106_L01_85_2.fq.gz	BGI	74174855	0	150	44	pass	pass	76.0	pass	pass
E100013118_L01_95_2.fq.gz	BGI	47841810	0	150	45	pass	pass	91.0	pass	pass
E100013465_L01_38_2.fq.gz	BGI	75208874	0	150	47	pass	pass	85.0	pass	pass
E100009772A_L01_76_2.fq.gz	BGI	54730265	0	150	46	pass	pass	79.0	pass	pass
E100016770_L01_127_2.fq.gz	BGI	53942450	0	150	45	pass	warn	54.0	pass	pass
E100009887_L01_37_2.fq.gz	BGI	109096947	0	150	45	pass	warn	66.0	pass	pass
E100010235_L01_122_2.fq.gz	BGI	43307343	0	150	47	pass	pass	83.0	pass	pass
E100013458_L01_83_2.fq.gz	BGI	59761865	0	150	46	pass	pass	79.0	pass	pass
E100010924_L01_47_2.fq.gz	BGI	62476714	0	150	45	pass	pass	72.0	pass	pass
E100013135_L01_79_2.fq.gz	BGI	59720400	0	150	45	pass	pass	72.0	pass	pass
E100013104_L01_32_2.fq.gz	BGI	40532814	0	150	44	pass	pass	81.0	pass	pass
E100013100_L01_71_2.fq.gz	BGI	53483655	0	150	50	pass	pass	87.0	pass	pass
E100010235_L01_59_2.fq.gz	BGI	75946398	0	150	45	pass	warn	51.0	pass	pass
E100013106_L01_72_2.fq.gz	BGI	73363726	0	150	44	pass	pass	83.0	pass	pass
E100013104_L01_81_2.fq.gz	BGI	64011504	0	150	45	pass	pass	75.0	pass	pass
E100016768_L01_92_2.fq.gz	BGI	51138240	0	150	44	pass	pass	74.0	pass	pass
E100010953_L01_4_2.fq.gz	BGI	44208417	0	150	45	pass	pass	85.0	pass	pass
E100013124_L01_98_2.fq.gz	BGI	39177850	0	150	43	pass	pass	78.0	pass	pass
E100013118_L01_66_2.fq.gz	BGI	71108570	0	150	43	pass	pass	93.0	pass	pass
E100013465_L01_55_2.fq.gz	BGI	110653041	0	150	46	pass	pass	72.0	pass	pass
E100013189_L01_102_2.fq.gz	BGI	88965957	0	150	44	pass	pass	78.0	pass	pass
E100012874_L01_50_2.fq.gz	BGI	64149449	0	150	44	pass	pass	77.0	pass	pass
E100013108_L01_25_2.fq.gz	BGI	41047496	0	150	44	pass	pass	90.0	pass	pass
E100010924_L01_81_2.fq.gz	BGI	56514627	0	150	45	pass	fail	39.0	pass	pass
E100013123_L01_99_2.fq.gz	BGI	32105784	0	150	45	pass	pass	91.0	pass	pass
E100012874_L01_45_2.fq.gz	BGI	56925636	0	150	45	pass	pass	79.0	pass	pass
E100013124_L01_122_2.fq.gz	BGI	24329414	0	150	42	pass	pass	90.0	pass	pass
E100013421_L01_55_2.fq.gz	BGI	55289921	0	150	44	pass	pass	83.0	pass	pass
E100009678_L01_28_2.fq.gz	BGI	47457874	0	150	49	pass	pass	76.0	pass	pass
E100013458_L01_36_2.fq.gz	BGI	64009922	0	150	45	pass	pass	73.0	pass	pass
E100012874_L01_70_2.fq.gz	BGI	54582679	0	150	46	pass	pass	74.0	pass	pass
E100009772A_L01_124_2.fq.gz	BGI	42957487	0	150	46	pass	pass	75.0	pass	pass
E100010953_L01_76_2.fq.gz	BGI	110325830	0	150	47	pass	pass	79.0	pass	pass
E100013124_L01_42_2.fq.gz	BGI	27532353	0	150	43	pass	pass	89.0	pass	pass
E100010924_L01_15_2.fq.gz	BGI	66792991	0	150	44	pass	pass	81.0	pass	pass
E100009727_L01_47_2.fq.gz	BGI	27562787	0	150	43	pass	pass	81.0	pass	pass
E100009772A_L01_97_2.fq.gz	BGI	79441436	0	150	45	pass	pass	74.0	pass	pass
E100013108_L01_49_2.fq.gz	BGI	41806757	0	150	44	pass	pass	83.0	pass	pass
E100009887_L01_38_2.fq.gz	BGI	43366819	0	150	47	pass	pass	86.0	pass	pass
E100010953_L01_32_2.fq.gz	BGI	32940908	0	150	44	pass	pass	81.0	pass	pass
E100009887_L01_59_2.fq.gz	BGI	57105980	0	150	48	pass	pass	74.0	pass	pass
E100013135_L01_41_2.fq.gz	BGI	87888865	0	150	46	pass	warn	67.0	pass	pass
E100016707_L01_62_2.fq.gz	BGI	46424945	0	150	45	pass	pass	86.0	pass	pass
E100007551_L01_86_2.fq.gz	BGI	22188058	0	150	44	pass	pass	82.0	pass	pass
E100013118_L01_117_2.fq.gz	BGI	50073752	0	150	46	pass	pass	91.0	pass	pass
E100013189_L01_72_2.fq.gz	BGI	75152971	0	150	43	pass	warn	60.0	pass	pass
E100013118_L01_78_2.fq.gz	BGI	47293727	0	150	45	pass	pass	87.0	pass	pass
E100010235_L01_50_2.fq.gz	BGI	58281229	0	150	44	pass	pass	73.0	pass	pass
E100012874_L01_71_2.fq.gz	BGI	49719444	0	150	44	pass	pass	71.0	pass	pass
E100009887_L01_64_2.fq.gz	BGI	67765697	0	150	46	pass	pass	75.0	pass	pass
E100013458_L01_41_2.fq.gz	BGI	32185403	0	150	46	pass	pass	82.0	pass	pass
E100009678_L01_58_2.fq.gz	BGI	90564738	0	150	44	pass	pass	84.0	pass	pass
E100013106_L01_94_2.fq.gz	BGI	53179410	0	150	44	pass	pass	87.0	pass	pass
E100013106_L01_103_2.fq.gz	BGI	57817193	0	150	42	pass	pass	83.0	pass	pass
E100013100_L01_39_2.fq.gz	BGI	50509896	0	150	47	pass	pass	78.0	pass	pass
E100016707_L01_60_2.fq.gz	BGI	62606595	0	150	46	pass	pass	81.0	pass	pass
E100015864_L01_116_2.fq.gz	BGI	64496549	0	150	44	pass	pass	77.0	pass	pass
E100016768_L01_122_2.fq.gz	BGI	33447770	0	150	49	pass	pass	90.0	pass	pass
E100013117_L01_101_2.fq.gz	BGI	62479033	0	150	45	pass	pass	78.0	pass	pass
E100009727_L01_16_2.fq.gz	BGI	50638799	0	150	44	pass	fail	42.0	pass	pass
E100013104_L01_121_2.fq.gz	BGI	68894916	0	150	44	pass	warn	60.0	pass	pass
E100013104_L01_43_2.fq.gz	BGI	105154294	0	150	43	pass	warn	60.0	pass	pass
E100013117_L01_16_2.fq.gz	BGI	53414295	0	150	43	pass	pass	84.0	pass	pass
E100009772A_L01_116_2.fq.gz	BGI	44867643	0	150	47	pass	pass	81.0	pass	pass
E100013118_L01_43_2.fq.gz	BGI	39153021	0	150	45	pass	pass	88.0	pass	pass
E100013465_L01_86_2.fq.gz	BGI	78344373	0	150	46	pass	pass	74.0	pass	pass
E100013106_L01_59_2.fq.gz	BGI	48114259	0	150	43	pass	pass	76.0	pass	pass
E100016707_L01_65_2.fq.gz	BGI	68813164	0	150	47	pass	pass	85.0	pass	pass
E100010924_L01_101_2.fq.gz	BGI	66800600	0	150	42	pass	warn	60.0	pass	pass
E100013117_L01_71_2.fq.gz	BGI	47081012	0	150	45	pass	pass	88.0	pass	pass
E100016707_L01_114_2.fq.gz	BGI	55577707	0	150	46	pass	pass	73.0	pass	pass
E100016768_L01_56_2.fq.gz	BGI	35487673	0	150	43	pass	pass	88.0	pass	pass
E100015864_L01_64_2.fq.gz	BGI	61185786	0	150	45	pass	pass	80.0	pass	pass
E100013189_L01_79_2.fq.gz	BGI	63070545	0	150	49	pass	pass	81.0	pass	pass
E100013108_L01_61_2.fq.gz	BGI	34234451	0	150	44	pass	pass	82.0	pass	pass
E100009678_L01_115_2.fq.gz	BGI	54578605	0	150	47	pass	pass	83.0	pass	pass
E100010953_L01_117_2.fq.gz	BGI	35944496	0	150	47	pass	pass	93.0	pass	pass
E100010924_L01_115_2.fq.gz	BGI	77969048	0	150	46	pass	pass	76.0	pass	pass
E100013100_L01_128_2.fq.gz	BGI	83972471	0	150	45	pass	pass	82.0	pass	pass
E100013104_L01_76_2.fq.gz	BGI	109409703	0	150	45	pass	pass	73.0	pass	pass
E100013465_L01_47_2.fq.gz	BGI	84736455	0	150	46	pass	pass	72.0	pass	pass
E100009678_L01_97_2.fq.gz	BGI	85676728	0	150	46	pass	pass	81.0	pass	pass
E100013465_L01_13_2.fq.gz	BGI	48440014	0	150	45	pass	pass	78.0	pass	pass
E100009772A_L01_117_2.fq.gz	BGI	58245306	0	150	46	pass	pass	78.0	pass	pass
E100010235_L01_44_2.fq.gz	BGI	55975065	0	150	46	pass	pass	90.0	pass	pass
E100016707_L01_43_2.fq.gz	BGI	50158405	0	150	44	pass	pass	87.0	pass	pass
E100010235_L01_29_2.fq.gz	BGI	55162419	0	150	45	pass	pass	79.0	pass	pass
E100013124_L01_77_2.fq.gz	BGI	35846485	0	150	43	pass	pass	84.0	pass	pass
E100010924_L01_99_2.fq.gz	BGI	71022240	0	150	45	pass	pass	78.0	pass	pass
E100013104_L01_29_2.fq.gz	BGI	32396289	0	150	43	pass	warn	66.0	pass	pass
E100009772A_L01_71_2.fq.gz	BGI	48799475	0	150	46	pass	pass	85.0	pass	pass
E100013458_L01_1_2.fq.gz	BGI	45315142	0	150	45	pass	warn	67.0	pass	pass
E100013118_L01_100_2.fq.gz	BGI	56759139	0	150	47	pass	pass	82.0	pass	pass
E100013124_L01_68_2.fq.gz	BGI	31156890	0	150	45	pass	pass	90.0	pass	pass
E100013123_L01_84_2.fq.gz	BGI	20939720	0	150	43	pass	pass	89.0	pass	pass
E100013189_L01_14_2.fq.gz	BGI	42364160	0	150	45	pass	pass	77.0	pass	pass
E100013189_L01_92_2.fq.gz	BGI	66906797	0	150	44	pass	warn	63.0	pass	pass
E100010953_L01_39_2.fq.gz	BGI	31753563	0	150	46	pass	pass	87.0	pass	pass
E100016707_L01_124_2.fq.gz	BGI	63741633	0	150	45	pass	warn	60.0	pass	pass
E100013458_L01_126_2.fq.gz	BGI	58580630	0	150	43	pass	warn	59.0	pass	pass
E100009887_L01_116_2.fq.gz	BGI	43466330	0	150	47	pass	pass	88.0	pass	pass
E100013108_L01_93_2.fq.gz	BGI	29912598	0	150	43	pass	pass	86.0	pass	pass
E100010953_L01_87_2.fq.gz	BGI	25185209	0	150	46	pass	pass	81.0	pass	pass
E100013117_L01_128_2.fq.gz	BGI	51675350	0	150	44	pass	pass	72.0	pass	pass
E100013135_L01_65_2.fq.gz	BGI	110105308	0	150	46	pass	warn	60.0	pass	pass
E100013189_L01_61_2.fq.gz	BGI	68734432	0	150	44	pass	pass	73.0	pass	pass
E100016707_L01_74_2.fq.gz	BGI	65523526	0	150	46	pass	pass	87.0	pass	pass
E100013458_L01_122_2.fq.gz	BGI	36533613	0	150	46	pass	pass	84.0	pass	pass
E100013189_L01_90_2.fq.gz	BGI	42059912	0	150	49	pass	pass	85.0	pass	pass
E100013108_L01_66_2.fq.gz	BGI	44212263	0	150	46	pass	pass	85.0	pass	pass
